,sslpm1,sslpm2,slpm_head1,slpm_head2,slpm_body1,slpm_body2,slpm_leg1,slpm_leg2,slpm_distance1,slpm_distance2,slpm_clinch1,slpm_clinch2,slpm_ground1,slpm_ground2,ssapm1,ssapm2,sspercent1,sspercent2,kdpm1,kdpm2,sapm1,sapm2,sdpm1,sdpm2,tdpm1,tdpm2,tdam1,tdam2,tda1,tda2,ctr1,ctr2,sbpm1,sbpm2,revpm1,revpm2,Height1,Height2,Weight1,Weight2,Stance 1_Open,Stance 1_Orthodox,Stance 1_Southpaw,Stance 1_Switch,Stance 1_Sideways,Stance 2_Open,Stance 2_Orthodox,Stance 2_Southpaw,Stance 2_Switch,Stance 2_Sideways,Wins 1,Losses 1,Wins 2,Losses 2,kos1,subs1,decs1,lkos1,lsubs1,ldecs1,kos2,subs2,decs2,lkos2,lsubs2,ldecs2
3875,6.176470588235294,1.7647058823529411,4.411764705882353,0.8823529411764706,0.0,0.8823529411764706,1.7647058823529411,0.0,4.411764705882353,1.7647058823529411,0.0,0.0,1.7647058823529411,0.0,12.352941176470589,25.58823529411765,50,6,0.8823529411764706,0.0,6.176470588235294,6.176470588235294,23.823529411764707,6.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,66.0,70.0,145.0,145.0,0,1,0,0,0.0,0,1,0,0,0,13,1,17,2,2,0,2,1,0,0,2,0,4,0,1,0
3874,2.404580152671756,4.122137404580153,1.9465648854961832,2.633587786259542,0.22900763358778625,0.8015267175572519,0.22900763358778625,0.6870229007633588,1.717557251908397,1.4885496183206106,0.4580152671755725,1.4885496183206106,0.22900763358778625,1.1450381679389312,8.473282442748092,8.129770992366412,28,50,0.0,0.11450381679389313,2.404580152671756,2.404580152671756,4.00763358778626,6.068702290076335,0.11450381679389313,0.11450381679389313,0.11450381679389313,0.11450381679389313,0.0,0.0,54,81,0.11450381679389313,0.0,0.0,0.0,72.0,70.0,170.0,155.0,0,0,1,0,0.0,0,1,0,0,0,17,8,21,6,1,8,2,0,0,6,1,0,1,1,0,0
3873,3.3333333333333335,2.7333333333333334,2.4,0.8666666666666667,0.8666666666666667,1.2,0.06666666666666667,0.6666666666666666,1.4666666666666666,1.0,1.0,1.0666666666666667,0.8666666666666667,0.6666666666666666,7.266666666666667,6.133333333333334,45,44,0.0,0.0,3.3333333333333335,3.3333333333333335,3.4,3.933333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.5,0.75,407,299,0.13333333333333333,0.13333333333333333,0.0,0.0,71.0,71.0,145.0,155.0,0,1,0,0,0.0,0,1,0,0,0,27,13,17,3,0,1,2,0,0,1,0,0,0,0,0,0
3872,2.654028436018957,4.454976303317536,0.47393364928909953,3.1279620853080567,0.2843601895734597,0.47393364928909953,1.8957345971563981,0.8530805687203792,2.3696682464454977,4.265402843601896,0.2843601895734597,0.1895734597156398,0.0,0.0,4.739336492890995,7.962085308056872,56,55,0.0,0.0,2.654028436018957,2.654028436018957,3.5071090047393363,2.085308056872038,0.0,0.0,0.3791469194312796,0.1895734597156398,1.0,1.0,71,42,0.0,0.0,0.0,0.0,75.0,75.0,230.0,205.0,0,1,0,0,0.0,0,0,1,0,0,10,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0
3871,0.975609756097561,1.951219512195122,0.975609756097561,0.0,0.0,0.975609756097561,0.0,0.975609756097561,0.4878048780487805,0.975609756097561,0.0,0.975609756097561,0.4878048780487805,0.0,2.4390243902439024,2.926829268292683,40,66,0.4878048780487805,0.0,0.975609756097561,0.975609756097561,0.975609756097561,1.4634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0.0,0.0,0.0,0.0,72.0,76.0,263.0,240.0,0,1,0,0,0.0,0,1,0,0,0,18,7,27,9,5,0,0,0,0,3,7,0,4,1,1,3
3869,2.918552036199095,3.3936651583710407,2.579185520361991,2.0361990950226243,0.3393665158371041,1.085972850678733,0.0,0.27149321266968324,2.7828054298642533,3.0542986425339365,0.06787330316742081,0.3393665158371041,0.06787330316742081,0.0,7.330316742081448,8.891402714932127,39,38,0.0,0.0,2.918552036199095,2.918552036199095,5.497737556561086,4.411764705882353,0.20361990950226244,0.0,0.4751131221719457,0.06787330316742081,1.0,0.5714285714285714,381,20,0.06787330316742081,0.0,0.0,0.06787330316742081,68.0,70.0,135.0,135.0,0,1,0,0,0.0,0,1,0,0,0,17,6,21,10,0,2,0,0,0,1,2,0,0,0,0,0
3868,1.0,2.0,0.6666666666666666,1.8,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.7333333333333333,1.0666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.6666666666666666,5.133333333333334,3.6,19,55,0.0,0.0,1.0,1.0,1.6,4.133333333333334,0.0,0.3333333333333333,0.0,0.8666666666666667,0.6153846153846154,0.0,20,551,0.0,0.26666666666666666,0.0,0.0,70.0,72.0,145.0,155.0,0,1,0,0,0.0,0,0,0,1,0,18,12,15,9,0,1,1,0,1,5,0,2,0,1,2,0
3867,1.951219512195122,1.7073170731707317,1.7073170731707317,0.24390243902439024,0.24390243902439024,1.4634146341463414,0.0,0.0,0.24390243902439024,0.24390243902439024,0.0,1.4634146341463414,1.7073170731707317,0.0,2.1951219512195124,2.926829268292683,88,58,0.0,0.0,1.951219512195122,1.951219512195122,1.2195121951219512,0.24390243902439024,0.4878048780487805,0.0,0.4878048780487805,0.0,0.0,0.0,227,1,0.0,0.0,0.0,0.0,66.0,65.0,135.0,135.0,0,1,0,0,0.0,0,1,0,0,0,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0
3866,4.395604395604396,1.3186813186813187,3.5164835164835164,0.0,0.8791208791208791,1.3186813186813187,0.0,0.0,0.0,0.0,1.098901098901099,1.3186813186813187,3.2967032967032965,0.0,5.934065934065934,3.2967032967032965,74,40,0.0,0.0,4.395604395604396,4.395604395604396,1.978021978021978,1.5384615384615385,0.6593406593406593,0.0,1.3186813186813187,0.0,0.0,0.5,246,0,0.0,0.0,0.0,0.0,76.0,73.0,205.0,205.0,0,1,0,0,0.0,0,0,1,0,0,17,1,28,13,3,5,3,0,0,1,0,1,5,1,4,0
3865,5.266666666666667,1.9333333333333333,4.8,0.9333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.9333333333333333,5.133333333333334,1.9333333333333333,0.13333333333333333,0.0,0.0,0.0,17.866666666666667,10.066666666666666,29,19,0.0,0.0,5.266666666666667,5.266666666666667,8.133333333333333,12.6,0.0,0.06666666666666667,0.06666666666666667,0.2,0.6666666666666666,1.0,55,20,0.0,0.0,0.0,0.0,74.0,75.0,205.0,205.0,0,1,0,0,0.0,0,1,0,0,0,14,2,14,7,0,3,3,0,0,1,0,1,0,1,0,1
3864,1.1842105263157894,1.5789473684210527,0.7894736842105263,0.39473684210526316,0.0,0.39473684210526316,0.39473684210526316,0.7894736842105263,1.1842105263157894,1.5789473684210527,0.0,0.0,0.0,0.0,6.7105263157894735,7.105263157894737,17,22,0.0,0.0,1.1842105263157894,1.1842105263157894,5.526315789473684,5.526315789473684,0.39473684210526316,0.0,0.7894736842105263,0.0,0.0,0.5,17,0,0.0,0.0,0.0,0.0,68.0,70.0,155.0,155.0,0,1,0,0,0.0,0,1,0,0,0,15,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0
3863,6.406429391504019,1.997703788748565,4.408725602755453,0.7577497129735936,0.2066590126291619,0.48220436280137774,1.791044776119403,0.7577497129735936,6.337543053960965,1.997703788748565,0.06888633754305395,0.0,0.0,0.0,15.499425947187142,10.332950631458095,41,19,0.0,0.0,6.406429391504019,6.406429391504019,8.335246842709529,9.092996555683122,0.0,0.0,0.0,0.2066590126291619,1.0,0.0,8,0,0.0,0.0,0.0,0.0,73.0,74.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,23,5,18,7,8,0,5,2,0,3,5,3,1,1,1,3
3862,5.885558583106267,1.1444141689373297,3.433242506811989,0.8174386920980926,2.2888283378746594,0.16348773841961853,0.16348773841961853,0.16348773841961853,3.433242506811989,0.8174386920980926,0.6539509536784741,0.0,1.7983651226158037,0.32697547683923706,13.079019073569482,6.212534059945504,45,18,0.4904632152588556,0.0,5.885558583106267,5.885558583106267,5.068119891008174,7.193460490463215,0.0,0.0,0.0,0.4904632152588556,1.0,0.0,106,1,0.0,0.0,0.0,0.0,63.0,66.0,135.0,125.0,0,1,0,0,0.0,0,1,0,0,0,20,6,8,2,0,0,1,0,1,0,0,0,0,0,1,0
3861,2.6666666666666665,2.8,2.4,2.2666666666666666,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,1.6666666666666667,1.1333333333333333,0.7333333333333333,0.4,0.26666666666666666,1.2666666666666666,5.733333333333333,6.333333333333333,46,44,0.0,0.06666666666666667,2.6666666666666665,2.6666666666666665,3.533333333333333,3.066666666666667,0.06666666666666667,0.26666666666666666,0.2,1.1333333333333333,0.7647058823529411,0.6666666666666666,220,448,0.06666666666666667,0.0,0.0,0.0,68.0,68.0,155.0,145.0,0,1,0,0,0.0,0,1,0,0,0,21,1,23,5,0,0,1,0,0,0,1,1,5,1,0,1
3860,1.9333333333333333,0.9333333333333333,1.1333333333333333,0.8,0.3333333333333333,0.06666666666666667,0.4666666666666667,0.06666666666666667,0.5333333333333333,0.9333333333333333,0.3333333333333333,0.0,1.0666666666666667,0.0,4.466666666666667,2.6666666666666665,43,35,0.0,0.0,1.9333333333333333,1.9333333333333333,1.7333333333333334,2.533333333333333,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,1.0,0.5,292,21,0.0,0.13333333333333333,0.0,0.0,72.0,71.0,185.0,170.0,0,1,0,0,0.0,0,1,0,0,0,15,4,21,7,0,1,2,1,0,1,0,0,0,0,0,0
3859,2.2119815668202767,1.1059907834101383,2.2119815668202767,0.8294930875576036,0.0,0.0,0.0,0.2764976958525346,0.5529953917050692,0.8294930875576036,0.0,0.2764976958525346,1.6589861751152073,0.0,4.423963133640553,3.870967741935484,50,28,0.0,0.0,2.2119815668202767,2.2119815668202767,2.7649769585253456,2.2119815668202767,0.2764976958525346,0.0,0.8294930875576036,0.0,0.0,0.6666666666666666,158,9,0.2764976958525346,0.0,0.2764976958525346,0.0,73.0,74.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,17,3,21,5,0,0,0,0,0,0,1,1,4,0,1,1
3858,3.066666666666667,2.0,1.4666666666666666,1.0,1.0666666666666667,0.26666666666666666,0.5333333333333333,0.7333333333333333,1.3333333333333333,1.6666666666666667,1.2,0.26666666666666666,0.5333333333333333,0.06666666666666667,6.133333333333334,4.2,50,47,0.0,0.0,3.066666666666667,3.066666666666667,2.2,3.066666666666667,0.13333333333333333,0.2,0.26666666666666666,0.8,0.75,0.5,162,282,0.0,0.0,0.0,0.0,71.0,66.0,170.0,170.0,0,1,0,0,0.0,0,1,0,0,0,17,6,16,0,1,1,2,1,0,4,0,0,0,0,0,0
3857,3.8172920065252853,5.089722675367048,2.740619902120718,4.698205546492659,0.4893964110929853,0.09787928221859707,0.5872756933115824,0.2936378466557912,3.230016313213703,3.7194127243066886,0.3915171288743883,0.9787928221859706,0.19575856443719414,0.3915171288743883,10.864600326264274,10.570962479608482,35,48,0.09787928221859707,0.09787928221859707,3.8172920065252853,3.8172920065252853,5.481239804241436,7.047308319738988,0.0,0.19575856443719414,0.0,0.6851549755301795,0.7142857142857143,0.0,4,205,0.0,0.0,0.0,0.0,72.0,70.0,145.0,145.0,0,0,1,0,0.0,0,1,0,0,0,15,1,8,3,0,0,0,1,0,0,0,0,0,1,0,0
3856,2.7753303964757707,1.1894273127753303,1.9823788546255507,0.2643171806167401,0.6607929515418502,0.3964757709251101,0.13215859030837004,0.5286343612334802,1.8502202643171806,1.1894273127753303,0.7929515418502202,0.0,0.13215859030837004,0.0,8.854625550660794,3.436123348017621,31,34,0.0,0.0,2.7753303964757707,2.7753303964757707,2.246696035242291,6.079295154185022,0.2643171806167401,0.0,0.5286343612334802,0.13215859030837004,1.0,0.5,87,7,0.13215859030837004,0.0,0.0,0.0,70.0,71.0,155.0,155.0,0,0,1,0,0.0,0,1,0,0,0,28,9,8,2,1,3,7,1,1,5,1,0,0,0,0,1
3855,1.5957446808510638,1.5957446808510638,0.9574468085106383,0.3191489361702128,0.6382978723404256,1.2765957446808511,0.0,0.0,0.9574468085106383,0.3191489361702128,0.6382978723404256,1.2765957446808511,0.0,0.0,2.5531914893617023,3.5106382978723403,62,45,0.0,0.0,1.5957446808510638,1.5957446808510638,1.9148936170212767,0.9574468085106383,0.3191489361702128,0.3191489361702128,0.3191489361702128,0.9574468085106383,0.6666666666666666,0.0,57,60,0.3191489361702128,0.0,0.0,0.0,69.0,70.0,155.0,155.0,0,0,1,0,0.0,0,1,0,0,0,12,2,10,2,1,1,0,0,0,1,0,1,0,0,0,0
3854,0.6666666666666666,1.7333333333333334,0.3333333333333333,1.0,0.06666666666666667,0.7333333333333333,0.26666666666666666,0.0,0.3333333333333333,0.4,0.0,0.7333333333333333,0.3333333333333333,0.6,1.7333333333333334,6.0,38,28,0.0,0.0,0.6666666666666666,0.6666666666666666,4.266666666666667,1.0666666666666667,0.26666666666666666,0.06666666666666667,0.5333333333333333,0.06666666666666667,0.0,0.5,530,81,0.0,0.06666666666666667,0.0,0.0,65.0,63.0,125.0,125.0,0,1,0,0,0.0,0,0,1,0,0,14,2,14,4,0,0,0,1,0,0,0,0,4,0,1,1
3853,4.4,4.533333333333333,2.3333333333333335,4.0,1.0,0.3333333333333333,1.0666666666666667,0.2,3.7333333333333334,3.6666666666666665,0.6666666666666666,0.7333333333333333,0.0,0.13333333333333333,12.2,18.0,36,25,0.0,0.0,4.4,4.4,13.466666666666667,7.8,0.0,0.2,0.13333333333333333,0.4666666666666667,0.5714285714285714,1.0,42,160,0.0,0.0,0.0,0.0,68.0,70.0,155.0,155.0,0,0,1,0,0.0,0,0,1,0,0,18,6,14,3,1,2,4,1,1,2,2,1,4,1,0,2
3852,7.549668874172186,1.1920529801324504,6.357615894039735,0.0,1.1920529801324504,0.0,0.0,1.1920529801324504,4.370860927152318,0.7947019867549668,0.7947019867549668,0.3973509933774834,2.384105960264901,0.0,14.701986754966887,3.9735099337748343,51,30,0.0,0.0,7.549668874172186,7.549668874172186,2.781456953642384,7.152317880794702,0.0,0.0,0.0,0.7947019867549668,1.0,0.0,5,25,0.0,0.0,0.0,0.0,69.0,65.0,135.0,125.0,0,0,1,0,0.0,0,1,0,0,0,27,4,30,10,0,0,2,0,0,1,0,0,0,0,0,0
3851,3.5526315789473686,2.3684210526315788,3.1578947368421053,0.7894736842105263,0.0,0.0,0.39473684210526316,1.5789473684210527,1.5789473684210527,2.3684210526315788,0.0,0.0,1.9736842105263157,0.0,7.894736842105263,5.921052631578948,45,40,0.39473684210526316,0.0,3.5526315789473686,3.5526315789473686,3.5526315789473686,4.342105263157895,0.0,0.0,0.0,0.39473684210526316,1.0,0.0,13,0,0.0,0.0,0.0,0.0,72.0,75.0,185.0,205.0,0,0,1,0,0.0,0,0,1,0,0,22,10,10,1,6,1,0,2,1,2,0,0,0,0,0,0
3850,6.666666666666667,1.9333333333333333,2.933333333333333,0.9333333333333333,3.7333333333333334,0.6666666666666666,0.0,0.3333333333333333,1.7333333333333334,0.8,4.4,1.0666666666666667,0.5333333333333333,0.06666666666666667,10.066666666666666,2.933333333333333,66,65,0.0,0.0,6.666666666666667,6.666666666666667,1.0,3.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.7142857142857143,0.5,198,267,0.0,0.0,0.0,0.0,73.0,71.0,205.0,205.0,0,1,0,0,0.0,0,1,0,0,0,19,8,13,4,1,0,0,1,0,2,0,0,0,0,0,1
3849,6.141732283464567,12.283464566929133,6.141732283464567,10.393700787401574,0.0,1.889763779527559,0.0,0.0,5.669291338582677,4.724409448818897,0.47244094488188976,5.669291338582677,0.0,1.889763779527559,13.228346456692913,24.566929133858267,46,50,0.0,1.4173228346456692,6.141732283464567,6.141732283464567,12.283464566929133,7.086614173228346,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0.0,0.0,0.0,69.0,70.0,155.0,155.0,0,1,0,0,0.0,0,1,0,0,0,11,1,20,5,1,0,8,1,0,0,2,1,4,0,0,3
3848,4.333333333333333,3.7333333333333334,2.0,1.7333333333333334,1.8666666666666667,1.9333333333333333,0.4666666666666667,0.06666666666666667,3.2666666666666666,1.6,1.0666666666666667,2.1333333333333333,0.0,0.0,8.933333333333334,8.066666666666666,48,46,0.0,0.0,4.333333333333333,4.333333333333333,4.333333333333333,4.6,0.13333333333333333,0.0,0.26666666666666666,0.06666666666666667,1.0,0.5,378,40,0.0,0.0,0.0,0.0,72.0,71.0,170.0,170.0,0,1,0,0,0.0,0,1,0,0,0,6,1,15,6,1,0,0,0,0,1,0,0,1,0,0,0
3847,3.2666666666666666,1.6666666666666667,1.6,0.9333333333333333,0.7333333333333333,0.3333333333333333,0.9333333333333333,0.4,1.6,1.0666666666666667,0.06666666666666667,0.6,1.6,0.0,5.866666666666666,6.266666666666667,55,26,0.0,0.0,3.2666666666666666,3.2666666666666666,4.6,2.6,0.4,0.0,0.6666666666666666,0.0,0.0,0.4,546,17,0.06666666666666667,0.06666666666666667,0.0,0.0,69.0,70.0,145.0,145.0,0,1,0,0,0.0,0,1,0,0,0,20,9,16,9,4,0,3,1,2,5,0,0,0,0,0,0
3846,3.5732009925558312,6.550868486352357,2.977667493796526,4.764267990074441,0.5955334987593052,1.3399503722084367,0.0,0.4466501240694789,3.1265508684863526,4.764267990074441,0.0,0.2977667493796526,0.4466501240694789,1.488833746898263,10.719602977667494,14.88833746898263,33,44,0.1488833746898263,0.1488833746898263,3.5732009925558312,3.5732009925558312,8.337468982630273,7.1464019851116625,0.0,0.0,0.0,0.0,0.0,0.0,49,31,0.1488833746898263,0.0,0.1488833746898263,0.0,67.0,73.0,135.0,135.0,0,1,0,0,0.0,0,1,0,0,0,10,2,13,10,0,1,1,0,1,0,1,0,2,2,1,2
3845,4.866666666666666,5.0,3.1333333333333333,4.266666666666667,0.6666666666666666,0.6,1.0666666666666667,0.13333333333333333,3.4,4.666666666666667,0.4,0.3333333333333333,1.0666666666666667,0.0,15.0,12.866666666666667,32,38,0.0,0.0,4.866666666666666,4.866666666666666,7.866666666666666,10.133333333333333,0.26666666666666666,0.0,0.6,0.06666666666666667,1.0,0.5555555555555556,208,8,0.0,0.0,0.0,0.0,66.0,71.0,155.0,145.0,0,1,0,0,0.0,0,1,0,0,0,10,3,7,1,0,1,2,0,1,0,1,0,2,0,1,0
3844,1.5333333333333334,0.7333333333333333,1.0666666666666667,0.5333333333333333,0.2,0.2,0.26666666666666666,0.0,0.4,0.26666666666666666,0.13333333333333333,0.26666666666666666,1.0,0.2,2.6666666666666665,2.0,57,36,0.0,0.0,1.5333333333333334,1.5333333333333334,1.2666666666666666,1.1333333333333333,1.4,0.06666666666666667,1.8,0.06666666666666667,0.0,0.2222222222222222,629,97,0.13333333333333333,0.0,0.0,0.0,70.0,68.0,155.0,155.0,0,1,0,0,0.0,0,1,0,0,0,19,0,10,4,1,1,1,0,0,0,1,0,0,0,0,0
3843,2.2,3.8,1.6,2.066666666666667,0.26666666666666666,1.3333333333333333,0.3333333333333333,0.4,1.6,1.4,0.4666666666666667,1.2,0.13333333333333333,1.2,4.933333333333334,7.4,44,51,0.0,0.06666666666666667,2.2,2.2,3.6,2.7333333333333334,0.0,0.2,0.0,0.4666666666666667,0.5714285714285714,0.0,24,568,0.13333333333333333,0.0,0.06666666666666667,0.0,72.0,69.0,170.0,170.0,0,1,0,0,0.0,0,0,1,0,0,24,8,15,6,3,2,2,2,1,0,2,1,5,0,1,3
3842,4.556962025316456,3.037974683544304,4.177215189873418,1.518987341772152,0.379746835443038,0.379746835443038,0.0,1.139240506329114,2.6582278481012658,2.6582278481012658,0.379746835443038,0.379746835443038,1.518987341772152,0.0,8.354430379746836,7.974683544303797,54,38,0.0,0.0,4.556962025316456,4.556962025316456,4.936708860759493,3.7974683544303796,0.379746835443038,0.0,0.759493670886076,0.0,0.0,0.5,88,6,0.379746835443038,0.0,0.0,0.0,74.0,74.0,205.0,185.0,0,1,0,0,0.0,0,1,0,0,0,20,2,16,5,1,1,1,0,0,0,3,0,2,0,1,0
3841,5.2,2.8,3.4,1.1333333333333333,1.0,0.8666666666666667,0.8,0.8,3.4,2.7333333333333334,0.3333333333333333,0.06666666666666667,1.4666666666666666,0.0,10.133333333333333,8.133333333333333,51,34,0.0,0.0,5.2,5.2,5.333333333333333,4.933333333333334,0.26666666666666666,0.0,0.4666666666666667,0.0,0.0,0.42857142857142855,348,0,0.0,0.0,0.0,0.0,73.0,70.0,170.0,155.0,0,1,0,0,0.0,0,1,0,0,0,19,5,11,6,2,2,2,1,0,1,0,0,0,0,0,0
3840,3.0889235569422775,4.9609984399375975,1.6848673946957877,4.9609984399375975,0.5616224648985959,0.0,0.8424336973478939,0.0,2.433697347893916,3.7441497659906395,0.6552262090483619,1.029641185647426,0.0,0.187207488299532,8.517940717628704,10.577223088923557,36,46,0.093603744149766,0.187207488299532,3.0889235569422775,3.0889235569422775,5.616224648985959,5.429017160686428,0.0,0.093603744149766,0.5616224648985959,0.093603744149766,0.0,1.0,3,14,0.093603744149766,0.0,0.0,0.0,72.0,72.0,155.0,185.0,0,1,0,0,0.0,0,1,0,0,0,7,1,11,2,0,0,1,0,0,0,0,0,1,0,0,0
3839,13.333333333333334,0.7407407407407407,11.851851851851851,0.7407407407407407,0.7407407407407407,0.0,0.7407407407407407,0.0,4.444444444444445,0.7407407407407407,0.7407407407407407,0.0,8.148148148148149,0.0,20.74074074074074,2.2222222222222223,64,33,0.7407407407407407,0.0,13.333333333333334,13.333333333333334,1.4814814814814814,7.407407407407407,0.0,0.0,1.4814814814814814,0.0,0.0,1.0,11,0,0.0,0.0,0.0,0.0,73.0,76.0,240.0,264.0,0,1,0,0,0.0,0,1,0,0,0,11,1,18,6,7,0,2,1,0,0,2,0,0,1,0,0
3838,5.174825174825175,2.027972027972028,3.7762237762237763,1.3986013986013985,0.9790209790209791,0.2097902097902098,0.4195804195804196,0.4195804195804196,4.545454545454546,2.027972027972028,0.2097902097902098,0.0,0.4195804195804196,0.0,9.160839160839162,6.923076923076923,56,29,0.13986013986013987,0.0,5.174825174825175,5.174825174825175,4.895104895104895,3.986013986013986,0.06993006993006994,0.0,0.06993006993006994,0.0,0.0,0.0,87,0,0.0,0.0,0.0,0.0,76.0,70.0,238.0,265.0,0,1,0,0,0.0,0,1,0,0,0,15,2,9,7,7,0,2,0,0,1,3,0,1,0,1,0
3837,3.4285714285714284,1.7142857142857142,2.142857142857143,1.2857142857142858,1.2857142857142858,0.0,0.0,0.42857142857142855,3.4285714285714284,1.7142857142857142,0.0,0.0,0.0,0.0,3.857142857142857,5.142857142857143,88,33,0.0,0.0,3.4285714285714284,3.4285714285714284,3.4285714285714284,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,66,22,0.42857142857142855,0.0,0.0,0.0,69.0,70.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,8,3,8,2,0,0,0,0,0,1,0,0,0,0,0,0
3836,1.822125813449024,4.164859002169197,1.561822125813449,2.3427331887201737,0.1301518438177874,0.2603036876355748,0.1301518438177874,1.561822125813449,0.7809110629067245,2.6030368763557483,1.0412147505422993,0.7809110629067245,0.0,0.7809110629067245,5.206073752711497,4.815618221258134,35,86,0.0,0.0,1.822125813449024,1.822125813449024,0.6507592190889371,3.3839479392624727,0.0,0.1301518438177874,0.1301518438177874,0.2603036876355748,0.5,1.0,123,170,0.0,0.1301518438177874,0.0,0.0,75.0,76.0,240.0,231.0,0,1,0,0,0.0,0,1,0,0,0,34,7,16,5,1,2,2,2,1,0,3,0,1,1,0,1
3835,2.2,3.3333333333333335,1.1333333333333333,1.2666666666666666,0.9333333333333333,0.4,0.13333333333333333,1.6666666666666667,2.0,3.2666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,7.0,5.8,31,57,0.0,0.0,2.2,2.2,2.466666666666667,4.8,0.2,0.0,0.2,0.4,1.0,0.0,183,78,0.0,0.0,0.0,0.0,74.0,69.0,185.0,155.0,0,1,0,0,0.0,0,1,0,0,0,18,8,17,2,0,1,0,0,0,0,0,0,0,0,0,0
3834,2.6865671641791047,3.837953091684435,1.791044776119403,3.582089552238806,0.6396588486140725,0.255863539445629,0.255863539445629,0.0,0.1279317697228145,0.0,0.767590618336887,0.1279317697228145,1.791044776119403,3.7100213219616203,4.733475479744136,6.652452025586354,56,57,0.0,0.0,2.6865671641791047,2.6865671641791047,2.814498933901919,2.046908315565032,0.1279317697228145,0.255863539445629,0.255863539445629,0.767590618336887,0.6666666666666666,0.5,149,294,0.6396588486140725,0.0,0.0,0.0,73.0,72.0,185.0,185.0,0,1,0,0,0.0,0,1,0,0,0,6,1,17,4,0,0,0,0,0,1,1,1,0,0,1,2
3833,5.066666666666666,6.8,3.4,4.0,0.8,2.1333333333333333,0.8666666666666667,0.6666666666666666,5.0,6.666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,10.8,13.266666666666667,46,51,0.0,0.0,5.066666666666666,5.066666666666666,6.466666666666667,5.733333333333333,0.13333333333333333,0.0,0.4666666666666667,0.06666666666666667,1.0,0.7142857142857143,104,0,0.0,0.0,0.0,0.0,67.0,67.0,155.0,155.0,0,1,0,0,0.0,0,1,0,0,0,11,6,17,6,0,1,0,0,0,1,0,0,0,0,0,1
3832,1.1320754716981132,7.6415094339622645,1.1320754716981132,7.3584905660377355,0.0,0.2830188679245283,0.0,0.0,0.2830188679245283,0.2830188679245283,0.0,0.0,0.8490566037735849,7.3584905660377355,3.6792452830188678,9.90566037735849,30,77,0.0,0.0,1.1320754716981132,1.1320754716981132,2.2641509433962264,2.547169811320755,0.2830188679245283,0.0,0.5660377358490566,0.0,0.0,0.5,61,131,0.0,0.0,0.2830188679245283,0.5660377358490566,67.0,68.0,145.0,135.0,0,1,0,0,0.0,0,1,0,0,0,9,1,14,5,0,0,1,0,0,1,0,0,1,0,0,1
3831,3.2142857142857144,2.6785714285714284,2.6785714285714284,1.0714285714285714,0.0,1.0714285714285714,0.5357142857142857,0.5357142857142857,2.142857142857143,1.6071428571428572,1.0714285714285714,1.0714285714285714,0.0,0.0,8.035714285714286,10.178571428571429,40,26,0.0,0.0,3.2142857142857144,3.2142857142857144,7.5,4.821428571428571,0.5357142857142857,0.0,1.6071428571428572,0.0,0.0,0.6666666666666666,27,4,0.5357142857142857,0.0,0.0,0.5357142857142857,75.0,76.0,185.0,205.0,0,1,0,0,0.0,0,1,0,0,0,8,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0
3830,5.0,2.857142857142857,5.0,2.142857142857143,0.0,0.7142857142857143,0.0,0.0,1.4285714285714286,0.7142857142857143,0.0,0.0,3.5714285714285716,2.142857142857143,5.714285714285714,2.857142857142857,87,100,0.0,0.0,5.0,5.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0,44,0.7142857142857143,0.0,0.0,0.0,67.0,67.0,145.0,145.0,0,1,0,0,0.0,0,1,0,0,0,12,3,8,2,1,0,1,0,0,0,0,0,1,0,0,0
